author_date_unix_timestamp;fix;contains_bug;ns;nd;nf;entrophy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;dataset;days_to_first_fix
1393010220;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1435046943;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1460955859;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1429557405;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1479156963;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1416882800;False;True;1;3;4;1.750625295;46;25;1087.5;155;-11.38978009;176;41.5;1.08987048;33;neutron;86.7204
1489763996;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1431183514;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1441109753;True;True;1;2;2;0.842657877;35;13;211;189;8.965711806;37;340.5;1.056084561;332;neutron;234.3099
1471023203;True;True;1;3;3;0.969414207;34;3;644.6666667;237;47.58257716;47;1627;1.009934421;1527;neutron;63.2245
1407526352;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1385733004;True;True;1;1;1;0;68;4;1233;97;8.913217593;21;1006;1.11219293;125;neutron;13.0084
1376043854;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1380953430;False;False;1;48;48;5.584934494;10456;8489;12739.22917;75;1.000023148;2825;3730.5;1.092889458;2852;neutron;
1364917957;True;True;1;1;1;0;13;0;117;60;26.26149306;10;829;1.038078566;714;neutron;8.1407
1410589503;True;False;1;1;1;0;1;1;95;144;235.3240046;20;1054;1.00424946;972;neutron;
1432655845;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1474728331;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1388393295;False;True;2;9;42;4.04417142;1315;574;242.5;102;131.5809877;100;1027.5;1.00156394;15;neutron;77.1877
1432879999;False;True;1;5;6;2.175309496;138;40;1029.666667;182;3.197079475;39;754.5;0.953775393;701;neutron;37.7006
1493153809;False;False;1;2;2;0.88797632;32;4;-6.5;95;8.326111111;7;473.5;1.090078068;457;neutron;
1422039130;False;False;1;2;2;0.979868757;8;4;843.5;154;27.07762153;101;187.5;1.018665484;180;neutron;
1509736248;False;False;1;3;3;1.006316841;9;38;362.3333333;124;192.1956983;28;691;1.002112771;627;neutron;
1353981580;True;True;1;2;2;0.821280942;33;6;935.5;44;7.958674769;50;61.5;1.072941143;59;neutron;161.8386
1470678524;False;False;1;1;1;0;1;3;221;223;0.002939815;14;170;341.1574803;150;neutron;
1486346352;False;False;1;1;1;0;1;4;-10;87;-70.76671296;8;368;0.985869062;352;neutron;
1377900924;True;False;1;1;1;0;1;1;240;75;25.0537963;2;328;1.039914111;55;neutron;
1438928117;False;True;3;6;8;2.135197026;222;222;108;187;5.283156829;187;1936.5;1.483212584;63;neutron;3.1324
1433285309;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1340025370;True;True;1;3;3;1.409975019;10;11;231.6666667;29;2.327604167;25;47;1.262549414;29;neutron;389.1895
1484005969;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1386672430;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1404200058;False;False;1;1;1;0;16;0;0;1;0;0;0;0;0;neutron;
1472442932;False;False;1;1;1;0;0;135;135;75;1152.177616;2;11;1.000867922;4;neutron;
1409651645;True;False;1;1;2;1;6;6;43;125;169.7914641;9;0.5;0.501472394;1;neutron;
1313739685;False;False;1;1;1;0;0;562;562;14;1.510335648;1;61;1.662104481;18;neutron;
1361281683;False;True;1;2;6;1.285261809;282;19;403.8333333;57;9.477444059;35;560.5;1.045086164;487;neutron;33.6746
1387354470;False;True;1;1;1;0;9;8;413;97;71.40268519;3;226;1.014005076;187;neutron;83.7493
1488310346;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1352692182;False;False;1;2;2;0.721928095;9;1;422.5;39;3.756053241;37;172.5;1.199677681;165;neutron;
1456188105;True;True;2;7;12;3.040790115;101;37;770.75;206;68.25988426;467;1187.5;1.003154925;1;neutron;531.6932
1474505107;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1390855215;True;True;1;2;2;0.788940657;10;45;169;100;52.66034144;14;283.5;1.046426414;210;neutron;296.9675
1385956955;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1375313374;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1368424876;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1454611632;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1410577000;False;True;1;2;2;0.468995594;18;2;1317.5;144;45.21460069;84;78.5;1.052853709;75;neutron;332.0386
1314169330;False;True;1;3;7;2.06798946;261;86;421;15;3.015595238;51;37;1.366644113;34;neutron;-167.0759
1499161653;False;True;1;1;1;0;1;1;32;51;27.05802083;3;0;0;0;neutron;1.1058
1404118342;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1429864064;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1432159929;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1478544503;False;False;2;3;5;1.426930647;3;61;221.8;248;44.66105787;455;2582;1.007858433;92;neutron;
1470878099;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1344729022;False;False;1;2;2;1;2;2;551;34;14.11037616;21;64.5;1.036262234;58;neutron;
1377821621;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1492117599;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1382173597;True;True;1;1;1;0;5;5;633;97;22.85092593;4;993;1.043761903;113;neutron;135.5501
1475594811;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1432882662;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1464601922;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1454988271;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1446831107;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1444165087;True;True;1;3;3;1.487375717;12;29;312;191;55.43082176;70;502;0.810539398;465;neutron;35.6675
1393798716;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1430503561;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1474942770;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1421277335;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1348649298;True;False;1;1;1;0;22;15;165;39;0.188298611;43;3;6.310713627;1;neutron;
1447336625;True;False;1;2;2;0.904381458;12;13;172;193;64.68804977;8;313.5;25.1919946;12;neutron;
1504919561;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1440015288;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1479751962;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1488460276;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1421334923;False;True;1;8;8;2.668268921;57;28;1028.125;176;-67.33361545;269;84.5;0.995778885;88;neutron;155.8612
1434246319;False;True;1;2;2;0.721928095;10;0;1101.5;179;30.83074074;195;724.5;1.017789794;669;neutron;2.1839
1421278094;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1511996426;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1314766545;True;False;1;1;1;0;1;1;326;15;0.034155093;34;294;30.27821078;287;neutron;
1355458168;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1409210761;True;True;1;2;2;0.181442969;80;175;379;132;20.95201389;15;6.5;1.035796082;7;neutron;480.9108
1412861388;False;True;1;1;2;0.297472249;37;1;18.5;144;0.389050926;36;1718.5;2.285178795;698;neutron;236.0945
1458882898;False;True;2;8;13;2.183997717;416;4;275.7692308;235;-28.44165242;547;1569;0.993868025;15;neutron;446.7236
1405944794;True;False;1;1;1;0;1;1;58;121;32.24094907;4;68;1.031016457;66;neutron;
1425505035;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1460035535;False;True;1;1;1;0;2;11;151;219;0.055381944;6;4;19.05642633;4;neutron;127.0286
1376720091;False;False;1;40;40;5.32169562;5984;4563;9895.45;75;1.000266204;1140;2038.5;1.106935109;1159;neutron;
1479987735;False;False;1;2;2;0.634309555;7;18;3.5;3;20.41817708;1;6.5;1.024487984;7;neutron;
1435123163;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1372170980;True;False;1;2;2;1;6;2;1065;75;-8.377384259;2;879.5;0.910473248;4;neutron;
1455312894;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1396886014;False;False;1;2;4;1.940825842;31;10;901.25;113;2.918995949;79;33.5;0.923805924;35;neutron;
1510451796;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1401257188;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1441092363;False;False;1;1;1;0;0;2;292;187;24.7306713;17;307;1.040435619;275;neutron;
1365629893;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1437475152;False;False;1;2;2;0.918295834;7;2;217.5;176;113.5925579;18;10.5;1.006411142;10;neutron;
1480427145;False;True;1;3;6;1.924270585;102;99;9;22;30.04063657;16;5.5;1.021603135;8;neutron;202.4257
1474334312;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1354580873;True;False;1;1;1;0;3;0;40;44;3.13474537;6;177;1.319005176;0;neutron;
1352481630;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1475179364;False;False;1;4;5;1.80810208;7;66;609.2;252;41.15912963;155;53;1.013597523;44;neutron;
1445389171;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1353892302;False;True;2;7;18;3.059126057;1889;160;277.2777778;57;-50.26641654;113;657.5;0.99653989;544;neutron;66.6462
1442352222;True;False;1;3;3;0.882700474;111;2;202.6666667;223;-111.4102932;76;1;0.66366926;2;neutron;
1496779431;False;False;1;1;1;0;0;15;97;74;49.84255787;9;250;1.020063176;245;neutron;
1424368182;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1490901352;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1433906275;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1465891467;False;True;1;3;3;1.097354951;37;0;417;230;1.952638889;35;4;1.40783463;5;neutron;122.6195
1410058438;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1425592331;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1344914334;True;True;2;4;5;1.733073323;27;1;709.2;35;4.194071759;138;66;1.101016014;58;neutron;2.761
1362612349;True;True;1;1;1;0;5;3;455;57;9.295752315;3;19;1.107576016;17;neutron;-1.3008
1488460238;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1435829525;True;True;1;2;2;0.965636133;14;9;203;182;10.7801331;6;59.5;1.718059716;57;neutron;-2.0169
1439189861;False;False;1;2;2;0.650022422;5;7;199;187;4.529340278;11;1950.5;1.165587029;1829;neutron;
1483750122;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1440634119;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1422462831;False;False;1;1;1;0;3;3;35;154;3.844479167;77;1372;1.260113258;44;neutron;
1472632026;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1469651414;True;False;1;1;1;0;0;10;814;213;1.417048611;34;510;1.705692093;19;neutron;
1425446962;False;False;1;1;2;0.918295834;3;6;971.5;164;6.277523148;86;216.5;1.101686495;195;neutron;
1472149451;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1511899288;False;False;1;1;1;0;2;0;0;1;0;0;1;0;1;neutron;
1367485561;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1457377719;True;False;1;1;1;0;2;1;328;203;207.8493171;1;0;0;0;neutron;
1452885798;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1471628689;False;True;1;6;6;2.001867439;26;13;441.8333333;248;-14.44495756;250;54.5;0.979836242;56;neutron;251.8688
1407908530;True;True;2;3;3;1.263809174;8;6;468.6666667;150;-35.29555556;67;87;0.965752809;78;neutron;116.9443
1380292937;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1472475436;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1352772351;False;True;1;1;1;0;129;49;387;39;0.741319444;12;177;2.348946136;169;neutron;2.4875
1423783229;True;True;1;1;1;0;1;1;78;151;324.6358681;1;1179;1.003080374;1077;neutron;39.0901
1482844092;False;False;1;11;15;3.147123273;61;51;17.46666667;52;55.7621466;55;45;1.00366259;52;neutron;
1442397769;False;False;2;4;6;2.228606016;29;146;101.1666667;191;45.7628125;224;993.5;1.007348592;10;neutron;
1396487093;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1488303956;False;True;1;1;1;0;2;3;100;52;103.1447569;1;20;1.009695112;20;neutron;147.1088
1434706452;False;False;1;2;2;0.904381458;1;24;572;184;-23.0112963;11;1967.5;0.896565797;1844;neutron;
1380818524;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1468496379;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1417099428;False;True;1;2;2;0.881290899;37;23;1199.5;151;-14.23821759;105;846.5;0.897346807;820;neutron;25.0124
1480927754;False;True;1;8;9;2.207140607;55;58;8;32;24.36141461;20;4;0.895501834;8;neutron;289.4721
1405512570;False;False;1;1;1;0;1;1;18;116;22.99452546;22;9;1.043488612;0;neutron;
1434461893;False;True;1;4;4;1.974937501;5;4;1046.5;179;7.043052662;283;103.5;1.042896817;99;neutron;162.3372
1458968050;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1425927419;True;False;2;2;2;0.764204507;7;2;96.5;163;16.7790162;2;681.5;1.044698687;12;neutron;
1382467916;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1471836113;False;False;1;2;2;0.952265625;31;12;-0.5;20;-69.94829861;4;0.5;0.496425932;1;neutron;
1396244958;True;True;1;2;2;0.67519144;45;0;427;112;12.89390046;20;0.5;0.519389013;1;neutron;251.9393
1312382748;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1434720274;False;False;1;2;2;0.918295834;3;3;1038;179;16.57731481;31;111.5;1.070891198;106;neutron;
1477394282;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1424441504;False;True;1;2;2;0.660962335;35;0;1640.5;162;0.781608796;187;316.5;2.074319651;277;neutron;207.8418
1502483424;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1423817827;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1422651237;True;True;1;3;3;1.405639062;12;4;1692.333333;158;63.42256173;226;541;1.048039187;495;neutron;623.0852
1435306435;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1505938144;True;False;1;19;31;3.906444491;229;154;96.12903226;124;131.0295199;253;154;1.000769538;163;neutron;
1402429777;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1456331647;False;True;2;8;14;2.569178871;572;135;684.9285714;214;58.31731812;280;450.5;1.014466859;434;neutron;120.6573
1393131699;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1485005236;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1345479431;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1312525821;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1313626521;True;True;2;2;11;3.00251899;115;18;103.5454545;14;0.20056713;20;33;2.368790113;5;neutron;4.8241
1441088765;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1440767394;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1459624260;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1498113751;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1510799191;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1350981448;False;True;2;5;10;1.948687385;1211;0;0;1;0;0;428.5;0;409;neutron;37.0698
1468517068;True;False;1;1;1;0;2;3;2818;231;0.88775463;86;200;2.126437381;185;neutron;
1367940303;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1436872846;True;True;1;4;4;1.578091445;34;8;1532.25;184;92.64324942;116;57.5;1.0040852;55;neutron;135.1773
1482833609;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1436834830;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1482502039;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1395962396;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1401421788;False;True;1;1;1;0;5;9;630;116;41.59671296;20;294;1.024040361;254;neutron;438.0017
1435191212;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1458050138;False;False;1;3;3;1.206847832;74;0;126.6666667;206;24.14456404;24;20;1.023013158;20;neutron;
1508133815;True;False;1;2;2;0.650022422;12;0;45;123;24.9933044;121;25.5;1.028919283;26;neutron;
1490856453;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1473496351;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1471280282;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1435774322;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1379830215;False;False;1;46;46;5.512656804;687;145;12713.73913;75;1.000127315;2307;3208.5;1.096002718;2332;neutron;
1421361674;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1448056370;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1395455402;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1314023454;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1385400954;True;True;1;2;2;0.964078765;14;4;152.5;97;40.28662037;8;568.5;1.018616603;27;neutron;1.5985
1351912686;False;True;2;2;3;1.039917651;198;1;1.666666667;34;0.008113426;12;320;42.08416548;274;neutron;5.7486
1478271291;False;True;2;6;12;3.098543212;271;24;508.0833333;252;48.89997878;402;660.5;0.982950582;1;neutron;-24.0634
1451490945;True;True;1;1;1;0;6;2;229;195;25.62112269;12;0;0;0;neutron;104.656
1485365114;True;False;1;1;1;0;1;1;0;1;0;0;162;0;155;neutron;
1469820770;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1474942968;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1447289013;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1393644946;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1439860554;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1461245035;False;False;1;2;2;0.999871757;40;35;505;214;-84.4583044;45;2413.5;0.991920757;62;neutron;
1474482255;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1456900006;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1485358614;False;False;1;3;3;1.560888155;30;8;0;30;60.8567091;2;20;1.00982715;18;neutron;
1312693432;False;True;3;5;8;2.336451755;445;393;176.5;8;-19.85370949;36;58.5;0.994190629;5;neutron;90.2783
1424725022;False;True;1;3;5;1.884331617;50;34;701;164;0.025439815;224;254;18.95086442;245;neutron;22.9874
1345622813;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1476418537;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1505854189;False;False;2;2;2;0.99107606;9;0;18.5;123;209.8370486;8;406.5;1.002382801;29;neutron;
1393866513;True;False;1;2;2;0.721928095;52;3;728;116;-37.87244792;29;17.5;0.976674415;16;neutron;
1408485002;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1358596727;True;True;1;20;46;4.970805036;276;255;301.4347826;48;30.77568086;711;92.5;1.001983049;111;neutron;-166.5378
1462905207;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1395734690;False;True;2;6;10;2.163553872;368;14;157.7;151;-107.4630255;158;655.5;0.99701109;22;neutron;300.7632
1306432428;False;True;1;3;5;2.064300656;41;20;187.6;3;2.660314815;16;34;1.241523168;31;neutron;4.9731
1461395747;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1414676336;False;False;1;2;2;0;0;0;687.5;148;31.69164352;101;1475.5;1.023665545;470;neutron;
1510687603;True;False;1;7;13;3.554149136;26;36;0;1;0;0;7;0;13;neutron;
1442532568;False;False;1;1;3;1.383099991;17;0;258;188;4.888904321;15;342;1.113636005;308;neutron;
1453503147;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1440089243;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1481613292;False;False;1;1;1;0;0;2;4;2;21.91375;2;4;1.045633449;4;neutron;
1490692079;False;False;1;1;1;0;3;2;100;64;28.96855324;7;0;0;0;neutron;
1409580922;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1439227842;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1386746926;True;True;1;2;2;0.522559375;7;10;335.5;94;12.63304398;5;0.5;0.519789371;1;neutron;128.2512
1406333367;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1307219009;False;False;1;1;1;0;12;3;46;2;0.685381944;2;31;2.459040478;27;neutron;
1419059401;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1435874386;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1489545968;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1429697987;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1439556332;False;False;1;1;1;0;3;0;304;171;0.841828704;12;46;2.18789012;4;neutron;
1421343947;False;False;1;1;1;0;1;1;1306;152;0.101840278;52;2;10.81929765;2;neutron;
1493089525;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1308703205;False;True;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;38.195
1493390157;True;False;1;2;2;0.82715952;45;28;50.5;94;15.60586806;19;54.5;1.066084978;45;neutron;
1441121124;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1450738236;False;False;1;1;1;0;0;37;37;197;42.03288194;118;420;1.023790898;370;neutron;
1456104420;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1465814105;False;False;1;1;1;0;6;4;193;223;84.50231481;19;165;1.011833995;128;neutron;
1461090565;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1430977757;False;False;1;1;1;0;4;0;23;165;65.48239583;4;1611;1.01527128;603;neutron;
1471228936;False;False;1;4;4;1.389283538;47;20;132;251;8.247670718;114;13.5;0.974101074;15;neutron;
1461802323;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1376634194;False;False;1;1;1;0;1;1;17;75;1.937986111;8;403;1.51599957;10;neutron;
1377670396;False;False;1;42;42;5.392316655;3526;2689;9453.738095;75;1.899900794;1420;2319.5;1.052444968;1441;neutron;
1361346910;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1386234618;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1422970419;False;False;1;2;2;0.71401528;51;0;123.5;162;23.88416667;37;274.5;1.029786571;265;neutron;
1361554196;False;True;2;11;12;2.92517134;15;31;267.4166667;58;53.11020737;147;130.5;1.003193291;3;neutron;0.7122
1472536244;False;True;1;2;2;0.563102824;40;13;182.5;243;0.032210648;13;280.5;24.28422566;237;neutron;3.5383
1427557279;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1447577678;False;True;1;17;20;3.924392297;64;44;1517.75;196;52.49453704;839;1660.5;1.004058515;658;neutron;624.1835
1361355012;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1336361246;True;True;2;3;5;1.262122336;85;6;55.2;23;47.32701157;35;2;0.805173172;2;neutron;25.5161
1376401932;True;True;1;1;1;0;12;48;739;75;0.967997685;2;53;2.033060322;0;neutron;3.0193
1409682471;False;True;1;4;5;2.095956898;55;8;493.2;144;24.20897222;143;426;1.044296713;385;neutron;36.993
1376972411;False;True;1;6;9;2.128012007;192;103;548.8888889;85;12.29724666;20;31;0.915727759;33;neutron;183.9143
1413937507;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1360778844;True;False;1;1;1;0;3;2;1367;51;7.1315625;67;634;1.140221726;515;neutron;
1413268836;False;False;1;1;1;0;2;2;1185;144;14.43384259;83;472;1.06928162;427;neutron;
1409676585;True;True;1;2;2;0.721928095;5;5;523;136;16.16141204;21;109.5;1.04121006;101;neutron;14.2988
1488249076;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1438208489;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1417526116;True;True;1;6;10;2.650768146;126;120;248.3;150;56.07138773;168;1592.5;1.03119093;590;neutron;5.3056
1393255291;True;False;1;2;4;1.840259662;27;12;323.75;104;81.54246817;24;1.5;0.758384764;3;neutron;
1442595534;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1362164162;True;False;1;1;1;0;2;1;1486;58;23.53787037;42;0;0;0;neutron;
1438295032;False;True;3;7;13;2.490182394;4;1526;163.8461538;186;92.60827635;388;10;1.001488791;1;neutron;20.4193
1469432279;True;False;1;1;1;0;1;1;148;231;4.490706019;4;16;1.222682134;15;neutron;
1393357026;False;False;1;1;1;0;1;1;363;105;11.29960648;2;88;1.088498657;56;neutron;
1416830360;True;True;1;16;22;3.822955026;206;200;435.0454545;148;78.81646728;224;102.5;1.009293601;111;neutron;-3.6708
1479803844;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1505347013;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1479796169;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1463294663;True;True;1;2;2;0.672294817;16;1;621;223;109.5547859;61;1456.5;1.005335073;1361;neutron;115.7802
1397035307;True;False;1;1;1;0;1;1;667;108;49.56833333;1;1049;1.02017417;46;neutron;
1376576633;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1492513702;False;False;1;2;4;1.943854923;17;17;-44.25;94;47.57465567;66;376.5;3.184038564;362;neutron;
1458827230;False;False;1;1;2;1;2;2;37;214;94.60897569;227;1977.5;1.005381681;121;neutron;
1360130490;True;True;3;17;89;6.00393831;535;698;316.7078652;58;35.54525749;694;122;1.001208704;11;neutron;-0.7886
1445604340;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
1379647856;True;True;1;2;3;1.058064226;390;2;26;88;9.747160494;1;21;1.034197994;3;neutron;-45.5166
1314609245;True;False;1;1;1;0;0;1;760;15;0.00505787;11;275;198.7116705;268;neutron;
1460064795;True;True;1;2;2;0.99631652;19;9;0;1;0;0;0.5;0;1;neutron;234.792
1313076596;False;True;3;5;6;1.78707952;115;30;168.1666667;8;2.385657793;53;235.5;1.091278936;2;neutron;0.3557
1385709685;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;neutron;
